"","item_name","category","sub_category","Channel","central","east","north","south","west","total_sales"
"2675","Eg60342en","Bakery","Breads & Buns","Instore",2078,0,0,0,0,2078
"2676","Eg33228sh","Bakery","Cakes","Instore",0,0,0,0,1951,1951
"2677","Oi48671ee","Beverages","Health Drinks","Instore",2236,1962,0,0,0,4198
"2678","Oi52806as","Eggs, Meat & Fish","Chicken","Instore",1436,0,0,0,2200,3636
"2679","Sn5640es","Eggs, Meat & Fish","Fish","Instore",0,1315,0,0,0,1315
"2680","Sn6716es","Oil & Masala","Edible Oil & Ghee","Instore",1259,0,0,0,0,1259
"2681","Ba80880ts","Oil & Masala","Masalas","Online",0,601,0,0,0,601
"2682","Ba83552es","Snacks","Cookies","Online",0,1138,0,0,0,1138
"2683","Be87179ks","Snacks","Noodles","Instore",3392,0,0,0,0,3392
"2684","Eg62452en","Bakery","Biscuits","Instore",0,0,0,1107,0,1107
"2685","Fo30553es","Bakery","Cakes","Online",0,967,0,0,745,1712
"2686","Fr39959ts","Beverages","Soft Drinks","Instore",0,663,0,2044,0,2707
"2687","Fr16893ts","Eggs, Meat & Fish","Chicken","Instore",557,0,0,0,1108,1665
"2688","Oi42328as","Food Grains","Organic Staples","Online",0,1074,0,0,0,1074
"2689","Ba23496ts","Fruits & Veggies","Fresh Fruits","Instore",3193,0,0,0,0,3193
"2690","Ba6310es","Fruits & Veggies","Organic Fruits","Instore",0,0,0,925,0,925
"2691","Eg12319gs","Oil & Masala","Masalas","Instore",2120,1431,0,0,727,4278
"2692","Eg7708on","Bakery","Biscuits","Instore",886,0,0,0,0,886
"2693","Fo79673ur","Bakery","Cakes","Online",1238,0,0,0,0,1238
"2694","Fo82105es","Eggs, Meat & Fish","Eggs","Online",0,0,0,3400,0,3400
"2695","Fr91350ts","Eggs, Meat & Fish","Mutton","Instore",0,1449,0,0,0,1449
"2696","Oi16140as","Food Grains","Atta & Flour","Instore",1170,0,0,0,0,1170
"2697","Oi599es","Food Grains","Organic Staples","Online",0,1618,0,0,0,1618
"2698","Sn82115es","Fruits & Veggies","Organic Fruits","Instore",2133,0,0,0,0,2133
"2699","Be65011ks","Oil & Masala","Masalas","Instore",0,0,0,0,3725,3725
"2700","Be48959ks","Oil & Masala","Spices","Online",1619,0,0,0,0,1619
"2701","Eg92950gs","Snacks","Noodles","Instore",2083,0,0,0,1523,3606
"2702","Eg88331on","Beverages","Health Drinks","Instore",0,1110,0,0,0,1110
"2703","Fo34459es","Beverages","Soft Drinks","Online",0,0,0,0,1911,1911
"2704","Fo93127ce","Eggs, Meat & Fish","Eggs","Online",0,0,0,1939,0,1939
"2705","Fr40490ts","Eggs, Meat & Fish","Mutton","Instore",908,0,0,0,0,908
"2706","Fr6486es","Food Grains","Dals & Pulses","Online",0,0,0,0,1958,1958
"2707","Oi98251ee","Food Grains","Rice","Online",0,0,0,0,2071,2071
"2708","Oi45566es","Fruits & Veggies","Organic Fruits","Instore",0,2460,0,0,1721,4181
"2709","Sn34016es","Fruits & Veggies","Organic Vegetables","Instore",753,0,0,0,0,753
"2710","Ba88768ns","Oil & Masala","Edible Oil & Ghee","Online",687,0,0,0,0,687
"2711","Be97421ks","Oil & Masala","Spices","Instore",0,1608,0,0,0,1608
"2712","Be34786ks","Snacks","Cookies","Online",0,947,0,0,1943,2890
"2713","Eg36198gs","Bakery","Breads & Buns","Online",0,1331,0,0,1603,2934
"2714","Fo4814es","Beverages","Health Drinks","Online",2404,0,0,0,0,2404
"2715","Fr51999ts","Beverages","Soft Drinks","Instore",0,0,0,0,2088,2088
"2716","Fr62372es","Eggs, Meat & Fish","Eggs","Online",0,2290,0,0,0,2290
"2717","Fr1547es","Food Grains","Organic Staples","Instore",0,0,0,0,1909,1909
"2718","Oi22056ee","Fruits & Veggies","Fresh Fruits","Instore",0,774,0,0,0,774
"2719","Sn89088es","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,1140,1140
"2720","Sn35376es","Fruits & Veggies","Organic Vegetables","Instore",0,952,0,0,0,952
"2721","Ba96928ns","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,0,917,917
"2722","Be76167ks","Snacks","Cookies","Instore",841,0,0,0,0,841
"2723","Fo64609ur","Snacks","Noodles","Instore",0,0,0,0,1184,1184
"2724","Fo52313es","Bakery","Breads & Buns","Online",2092,0,0,0,0,2092
"2725","Fo39987es","Beverages","Health Drinks","Instore",0,0,0,0,810,810
"2726","Fr25208es","Food Grains","Atta & Flour","Instore",0,1517,0,0,0,1517
"2727","Oi63978as","Food Grains","Dals & Pulses","Online",748,1268,0,0,1759,3775
"2728","Ba91381ts","Food Grains","Organic Staples","Instore",0,0,0,2173,0,2173
"2729","Ba1242ns","Fruits & Veggies","Organic Vegetables","Instore",0,0,0,2201,0,2201
"2730","Ba93661es","Oil & Masala","Masalas","Online",1980,0,0,0,0,1980
"2731","Be51853ks","Bakery","Biscuits","Instore",0,0,0,0,1531,1531
"2732","Be90072ks","Bakery","Breads & Buns","Online",0,0,0,0,1657,1657
"2733","Eg3900gs","Bakery","Cakes","Online",0,0,0,0,1439,1439
"2734","Eg32441sh","Beverages","Health Drinks","Online",1260,0,0,2393,0,3653
"2735","Eg13816on","Beverages","Soft Drinks","Online",1786,0,0,0,0,1786
"2736","Fo18029es","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,1820,1820
"2737","Fr98371es","Eggs, Meat & Fish","Fish","Online",0,2376,0,0,0,2376
"2738","Sn82112es","Eggs, Meat & Fish","Mutton","Online",0,1049,0,0,0,1049
"2739","Ba82677ts","Food Grains","Dals & Pulses","Instore",0,1271,0,0,0,1271
"2740","Ba84669es","Fruits & Veggies","Organic Vegetables","Online",0,0,0,685,0,685
"2741","Be12465ks","Snacks","Cookies","Instore",0,1236,0,0,0,1236
"2742","Fo54482es","Bakery","Biscuits","Instore",1365,1015,0,0,0,2380
"2743","Fo9055es","Bakery","Cakes","Instore",0,0,0,0,1712,1712
"2744","Fr42333es","Beverages","Health Drinks","Online",0,0,0,0,3620,3620
"2745","Oi84281ee","Food Grains","Dals & Pulses","Instore",739,0,0,0,0,739
"2746","Oi5463as","Food Grains","Organic Staples","Online",1193,0,0,0,593,1786
"2747","Sn98117es","Fruits & Veggies","Organic Vegetables","Online",1193,0,0,0,0,1193
"2748","Ba58463es","Oil & Masala","Edible Oil & Ghee","Online",0,1339,0,0,0,1339
"2749","Be15599ks","Oil & Masala","Masalas","Instore",1890,0,0,0,0,1890
"2750","Eg9772en","Snacks","Noodles","Online",2043,0,0,0,1916,3959
"2751","Eg59927gs","Bakery","Cakes","Online",0,0,0,0,1559,1559
"2752","Eg46285sh","Beverages","Health Drinks","Online",0,2120,0,0,0,2120
"2753","Eg99464on","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,1369,1369
"2754","Fo3064ce","Eggs, Meat & Fish","Eggs","Instore",0,2475,0,0,0,2475
"2755","Fr16861ts","Eggs, Meat & Fish","Fish","Instore",1016,0,0,0,0,1016
"2756","Oi56103ee","Eggs, Meat & Fish","Mutton","Online",0,1957,0,0,0,1957
"2757","Sn34408es","Food Grains","Rice","Online",0,1612,0,0,0,1612
"2758","Sn11434es","Fruits & Veggies","Organic Fruits","Instore",1272,0,0,0,1876,3148
"2759","Ba73464ts","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,0,855,855
"2760","Ba8873es","Snacks","Chocolates","Online",1264,0,0,0,0,1264
"2761","Be14758ks","Snacks","Cookies","Instore",0,0,0,3497,0,3497
"2762","Eg98921gs","Bakery","Biscuits","Online",0,0,0,0,1332,1332
"2763","Eg57486sh","Bakery","Cakes","Online",0,2140,0,0,0,2140
"2764","Eg85686on","Beverages","Health Drinks","Online",0,0,0,3573,790,4363
"2765","Fo69539ur","Eggs, Meat & Fish","Eggs","Instore",0,1400,0,0,0,1400
"2766","Fo24513es","Eggs, Meat & Fish","Fish","Instore",0,0,0,0,1424,1424
"2767","Fo17560es","Eggs, Meat & Fish","Mutton","Online",1196,0,0,2201,0,3397
"2768","Fr513ts","Food Grains","Atta & Flour","Online",0,0,0,0,1159,1159
"2769","Fr90548ts","Food Grains","Dals & Pulses","Instore",0,0,0,1382,0,1382
"2770","Ba39323ts","Food Grains","Organic Staples","Instore",1824,0,0,0,0,1824
"2771","Ba32773es","Fruits & Veggies","Fresh Fruits","Instore",2117,2019,0,0,0,4136
"2772","Be40258ks","Fruits & Veggies","Organic Fruits","Online",0,0,0,1344,0,1344
"2773","Eg40663en","Bakery","Biscuits","Instore",0,2989,0,0,0,2989
"2774","Fo43818ur","Bakery","Cakes","Instore",0,979,0,0,0,979
"2775","Fo73926es","Beverages","Health Drinks","Instore",0,1797,0,1409,0,3206
"2776","Oi41177as","Eggs, Meat & Fish","Chicken","Online",0,0,0,0,1706,1706
"2777","Sn59469es","Food Grains","Atta & Flour","Instore",0,0,0,0,943,943
"2778","Sn7842es","Food Grains","Organic Staples","Online",0,0,0,0,1010,1010
"2779","Eg74073en","Oil & Masala","Masalas","Instore",0,0,0,0,670,670
"2780","Eg68567sh","Snacks","Chocolates","Instore",0,0,0,0,696,696
"2781","Eg211on","Snacks","Cookies","Online",0,0,0,2299,0,2299
"2782","Fo52859es","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,504,504
"2783","Fr60783es","Eggs, Meat & Fish","Fish","Instore",0,0,0,1833,0,1833
"2784","Oi68940as","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,1350,1350
"2785","Oi51891es","Food Grains","Organic Staples","Instore",0,0,0,0,1479,1479
"2786","Sn54756es","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,1983,0,1983
"2787","Sn33238es","Oil & Masala","Masalas","Online",0,0,0,0,1448,1448
"2788","Sn41153es","Oil & Masala","Spices","Instore",1396,2420,0,1813,0,5629
"2789","Ba12806ns","Snacks","Chocolates","Online",0,0,0,0,1694,1694
"2790","Be15287ks","Snacks","Cookies","Online",0,0,0,0,1375,1375
"2791","Eg68359en","Snacks","Noodles","Online",1448,0,0,0,0,1448
"2792","Eg80150gs","Bakery","Breads & Buns","Instore",934,0,0,0,0,934
"2793","Eg55958sh","Beverages","Health Drinks","Online",0,885,0,0,0,885
"2794","Fo67492ur","Eggs, Meat & Fish","Chicken","Online",1563,0,0,0,0,1563
"2795","Fo92118es","Eggs, Meat & Fish","Eggs","Instore",3376,0,0,0,0,3376
"2796","Fr94687es","Eggs, Meat & Fish","Fish","Online",0,0,0,0,1156,1156
"2797","Oi39934ee","Food Grains","Atta & Flour","Online",0,2175,0,0,0,2175
"2798","Oi13651es","Food Grains","Organic Staples","Online",969,0,0,0,0,969
"2799","Sn78361es","Fruits & Veggies","Organic Vegetables","Online",1846,0,0,2074,2274,6194
"2800","Sn13607es","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,0,1586,1586
"2801","Sn2509es","Oil & Masala","Spices","Instore",0,0,0,0,1259,1259
"2802","Be61470ks","Snacks","Chocolates","Instore",2224,1898,0,0,0,4122
"2803","Be9730ks","Snacks","Cookies","Online",1394,0,0,721,0,2115
"2804","Eg76696gs","Snacks","Noodles","Instore",0,2273,0,0,0,2273
"2805","Fo22996ce","Beverages","Health Drinks","Online",1500,0,0,0,0,1500
"2806","Fr62343ts","Beverages","Soft Drinks","Online",0,1476,0,0,0,1476
"2807","Fr11943ts","Eggs, Meat & Fish","Eggs","Online",0,1940,0,0,0,1940
"2808","Oi92041ee","Food Grains","Rice","Online",0,0,0,0,2308,2308
"2809","Sn45286es","Fruits & Veggies","Fresh Fruits","Instore",0,0,0,0,503,503
"2810","Sn40076es","Fruits & Veggies","Organic Fruits","Online",2825,0,0,2415,2388,7628
"2811","Ba62888ts","Oil & Masala","Edible Oil & Ghee","Online",690,1987,0,0,0,2677
"2812","Be28411ks","Snacks","Cookies","Instore",0,1776,0,1480,0,3256
"2813","Eg24980en","Snacks","Noodles","Online",0,0,0,915,0,915
"2814","Eg63674sh","Bakery","Biscuits","Online",0,0,0,0,783,783
"2815","Eg59932on","Beverages","Soft Drinks","Online",0,1940,0,0,1225,3165
"2816","Fo38800ce","Eggs, Meat & Fish","Chicken","Instore",560,0,0,0,0,560
"2817","Fr47923es","Eggs, Meat & Fish","Fish","Online",0,2301,0,0,0,2301
"2818","Fr61342es","Eggs, Meat & Fish","Mutton","Online",0,0,0,1747,0,1747
"2819","Oi68706as","Food Grains","Rice","Instore",1956,0,0,0,0,1956
"2820","Ba3853ts","Fruits & Veggies","Fresh Vegetables","Online",0,2014,0,0,0,2014
"2821","Be5316ks","Fruits & Veggies","Organic Vegetables","Online",0,0,0,2192,0,2192
"2822","Fr67925ts","Oil & Masala","Masalas","Instore",0,0,0,940,0,940
"2823","Oi25508as","Bakery","Biscuits","Instore",0,1206,0,0,1609,2815
"2824","Ba307ns","Beverages","Health Drinks","Instore",0,0,0,0,2296,2296
"2825","Ba28939es","Fruits & Veggies","Organic Fruits","Instore",0,1868,0,759,0,2627
"2826","Be94989ks","Oil & Masala","Masalas","Online",0,2885,0,0,0,2885
"2827","Eg57822gs","Bakery","Breads & Buns","Instore",1211,0,0,0,3760,4971
"2828","Fo13865ur","Bakery","Cakes","Instore",0,0,0,767,0,767
"2829","Fo55431es","Beverages","Soft Drinks","Instore",0,0,0,610,0,610
"2830","Fr36129es","Eggs, Meat & Fish","Eggs","Instore",0,2136,0,0,0,2136
"2831","Oi71711ee","Food Grains","Atta & Flour","Online",0,1593,0,0,0,1593
"2832","Sn89265es","Food Grains","Organic Staples","Online",0,814,0,0,0,814
"2833","Sn76151es","Fruits & Veggies","Fresh Vegetables","Online",0,2149,0,0,0,2149
"2834","Ba93601es","Oil & Masala","Edible Oil & Ghee","Online",0,2238,0,0,0,2238
"2835","Be87703ks","Snacks","Cookies","Online",1492,0,0,0,0,1492
"2836","Eg20917en","Snacks","Noodles","Online",852,0,0,0,0,852
"2837","Eg26853on","Bakery","Cakes","Instore",0,1977,0,0,2324,4301
"2838","Fo84157ur","Beverages","Soft Drinks","Online",0,1805,0,0,0,1805
"2839","Fo96463es","Eggs, Meat & Fish","Chicken","Instore",0,0,0,568,0,568
"2840","Fo74913es","Eggs, Meat & Fish","Mutton","Instore",0,1926,0,0,0,1926
"2841","Fo72291ce","Food Grains","Atta & Flour","Online",0,2301,0,0,0,2301
"2842","Fr94731ts","Food Grains","Dals & Pulses","Online",0,0,0,0,1279,1279
"2843","Fr4352ts","Food Grains","Organic Staples","Online",0,0,0,0,1311,1311
"2844","Fr4607es","Food Grains","Rice","Online",1478,0,0,0,0,1478
"2845","Oi83372es","Fruits & Veggies","Fresh Fruits","Online",0,1599,0,0,0,1599
"2846","Sn51719es","Fruits & Veggies","Organic Fruits","Online",0,0,0,0,1752,1752
"2847","Ba29651ts","Fruits & Veggies","Organic Vegetables","Instore",0,2347,0,0,0,2347
"2848","Ba36877es","Oil & Masala","Spices","Online",0,0,0,0,945,945
"2849","Eg23269on","Snacks","Chocolates","Online",0,1113,0,0,0,1113
"2850","Fo32385ce","Bakery","Biscuits","Instore",2431,0,0,0,0,2431
"2851","Fr87135es","Bakery","Cakes","Instore",0,0,0,0,2458,2458
"2852","Fr31701ts","Eggs, Meat & Fish","Mutton","Instore",0,0,0,0,567,567
"2853","Oi10640as","Food Grains","Rice","Online",0,1769,0,0,0,1769
"2854","Sn5264es","Fruits & Veggies","Fresh Vegetables","Instore",1227,0,0,0,2151,3378
"2855","Sn86586es","Fruits & Veggies","Organic Fruits","Online",0,1939,0,0,0,1939
"2856","Ba8919ts","Oil & Masala","Masalas","Online",0,0,0,0,875,875
"2857","Be28840ks","Snacks","Chocolates","Instore",0,1453,0,2144,0,3597
"2858","Eg87554sh","Snacks","Cookies","Instore",0,0,0,0,1291,1291
"2859","Eg82943on","Bakery","Biscuits","Online",0,0,0,1698,2111,3809
"2860","Fo11493ce","Beverages","Health Drinks","Instore",0,0,0,0,1307,1307
"2861","Oi25517as","Eggs, Meat & Fish","Fish","Online",0,0,0,0,726,726
"2862","Oi12478es","Eggs, Meat & Fish","Mutton","Online",0,523,0,0,0,523
"2863","Sn47403es","Food Grains","Rice","Instore",3664,1398,0,0,0,5062
"2864","Sn74403es","Oil & Masala","Masalas","Online",0,0,0,0,2141,2141
"2865","Ba18379ts","Oil & Masala","Spices","Online",0,0,0,0,1952,1952
"2866","Ba20354es","Snacks","Chocolates","Online",0,1245,0,0,0,1245
"2867","Be7625ks","Snacks","Noodles","Instore",2141,0,0,0,0,2141
"2868","Eg635gs","Bakery","Biscuits","Online",0,2292,0,0,0,2292
"2869","Fo28579ur","Bakery","Cakes","Instore",0,0,0,924,0,924
"2870","Fo2415es","Beverages","Health Drinks","Online",0,0,0,0,1070,1070
"2871","Fo47721ce","Eggs, Meat & Fish","Eggs","Instore",508,0,0,0,0,508
"2872","Fr16332es","Food Grains","Atta & Flour","Online",2089,0,0,0,0,2089
"2873","Fr64241ts","Food Grains","Organic Staples","Online",0,0,0,0,661,661
"2874","Fr62225es","Food Grains","Rice","Instore",1792,0,0,0,0,1792
"2875","Oi69163es","Fruits & Veggies","Fresh Vegetables","Online",0,2365,0,0,0,2365
"2876","Sn90457es","Fruits & Veggies","Organic Fruits","Online",696,0,0,0,0,696
"2877","Sn44920es","Fruits & Veggies","Organic Vegetables","Instore",1708,0,0,0,0,1708
"2878","Be15046ks","Oil & Masala","Spices","Instore",0,0,0,0,1049,1049
"2879","Be8373ks","Snacks","Chocolates","Instore",2080,0,0,1353,0,3433
"2880","Eg81697gs","Snacks","Cookies","Online",0,0,0,590,0,590
"2881","Fo23496ur","Beverages","Health Drinks","Online",669,0,0,1517,0,2186
"2882","Oi45035ee","Beverages","Soft Drinks","Instore",0,0,0,0,1915,1915
"2883","Oi46349as","Eggs, Meat & Fish","Eggs","Instore",0,1447,0,0,0,1447
"2884","Sn25848es","Food Grains","Atta & Flour","Online",0,978,0,0,0,978
"2885","Ba72135ts","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,1280,0,1280
"2886","Be10882ks","Oil & Masala","Masalas","Instore",0,0,0,960,0,960
"2887","Be58376ks","Snacks","Chocolates","Instore",1053,0,0,0,1057,2110
"2888","Eg64149en","Bakery","Biscuits","Online",0,0,0,0,1551,1551
"2889","Fo3773es","Beverages","Health Drinks","Instore",0,0,0,0,2124,2124
"2890","Fr78550ts","Beverages","Soft Drinks","Online",2489,0,0,0,0,2489
"2891","Oi85958ee","Eggs, Meat & Fish","Chicken","Online",0,0,0,0,2316,2316
"2892","Oi79047as","Food Grains","Dals & Pulses","Online",0,0,0,0,1848,1848
"2893","Be19947ks","Fruits & Veggies","Organic Fruits","Instore",0,0,0,630,0,630
"2894","Eg89356en","Oil & Masala","Edible Oil & Ghee","Instore",1547,0,0,0,0,1547
"2895","Eg75343sh","Oil & Masala","Masalas","Instore",0,2461,0,0,0,2461
"2896","Eg19409on","Beverages","Health Drinks","Instore",2190,0,0,0,0,2190
"2897","Fr43124ts","Eggs, Meat & Fish","Chicken","Online",0,0,0,0,1044,1044
"2898","Sn80183es","Eggs, Meat & Fish","Fish","Online",756,0,0,0,0,756
"2899","Sn28963es","Eggs, Meat & Fish","Mutton","Online",663,0,0,0,0,663
"2900","Ba88750ts","Fruits & Veggies","Fresh Fruits","Online",2351,0,0,0,0,2351
"2901","Ba69729es","Snacks","Cookies","Instore",1134,0,0,0,0,1134
"2902","Be1428ks","Snacks","Noodles","Online",2253,1229,0,0,0,3482
"2903","Fo75491ur","Bakery","Biscuits","Instore",0,0,0,664,0,664
"2904","Fo16082es","Bakery","Cakes","Instore",0,1340,0,0,0,1340
"2905","Fo75070es","Beverages","Soft Drinks","Online",0,0,0,1355,0,1355
"2906","Oi34431ee","Food Grains","Atta & Flour","Online",1617,0,0,0,0,1617
"2907","Oi51946as","Food Grains","Dals & Pulses","Online",1576,0,0,0,0,1576
"2908","Sn95398es","Food Grains","Organic Staples","Online",0,2811,0,0,0,2811
"2909","Ba362ns","Oil & Masala","Edible Oil & Ghee","Instore",1160,0,0,0,0,1160
"2910","Be52167ks","Oil & Masala","Masalas","Online",0,2641,0,0,0,2641
"2911","Eg47008en","Snacks","Cookies","Online",0,619,0,0,904,1523
"2912","Eg29338sh","Bakery","Breads & Buns","Instore",0,792,0,0,0,792
"2913","Eg7429on","Beverages","Soft Drinks","Instore",0,0,0,0,1690,1690
"2914","Fo85034ur","Eggs, Meat & Fish","Chicken","Online",0,1104,0,0,1249,2353
"2915","Fo96703es","Eggs, Meat & Fish","Fish","Online",0,0,0,1258,0,1258
"2916","Fo83642es","Eggs, Meat & Fish","Mutton","Online",0,0,0,992,0,992
"2917","Fo54070ce","Food Grains","Atta & Flour","Instore",668,0,0,509,0,1177
"2918","Fr86017es","Food Grains","Dals & Pulses","Instore",0,0,0,0,1135,1135
"2919","Oi44237as","Food Grains","Organic Staples","Instore",0,881,0,0,2012,2893
"2920","Sn19917es","Food Grains","Rice","Instore",0,0,0,2053,0,2053
"2921","Ba98003ts","Fruits & Veggies","Fresh Vegetables","Instore",0,0,0,0,2411,2411
"2922","Ba20411es","Oil & Masala","Masalas","Instore",0,2071,0,0,2231,4302
"2923","Be5115ks","Snacks","Noodles","Online",3299,0,0,989,0,4288
"2924","Be53687ks","Bakery","Biscuits","Instore",0,0,0,0,763,763
"2925","Eg64951gs","Bakery","Cakes","Instore",0,0,0,758,0,758
"2926","Fr98373ts","Beverages","Health Drinks","Instore",0,0,0,1970,0,1970
"2927","Fr14158es","Beverages","Soft Drinks","Instore",2619,0,0,0,0,2619
"2928","Fr6445ts","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,1558,1558
"2929","Fr63969es","Fruits & Veggies","Fresh Fruits","Online",0,1893,0,0,0,1893
"2930","Sn79362es","Fruits & Veggies","Fresh Vegetables","Online",1865,0,0,0,0,1865
"2931","Ba37451ts","Fruits & Veggies","Organic Fruits","Instore",0,0,0,2381,0,2381
"2932","Ba63505es","Fruits & Veggies","Organic Vegetables","Instore",1863,0,0,0,508,2371
"2933","Eg92871en","Snacks","Cookies","Instore",0,0,0,0,2275,2275
"2934","Eg95267gs","Bakery","Biscuits","Online",0,0,0,1342,1184,2526
"2935","Eg72232on","Bakery","Cakes","Instore",0,0,0,0,1285,1285
"2936","Fo30229ur","Eggs, Meat & Fish","Chicken","Online",1908,0,0,0,0,1908
"2937","Fr62105ts","Eggs, Meat & Fish","Eggs","Instore",1663,0,0,0,0,1663
"2938","Fr19250es","Eggs, Meat & Fish","Mutton","Instore",0,0,0,0,3978,3978
"2939","Fr40905ts","Food Grains","Atta & Flour","Instore",0,0,0,0,1063,1063
"2940","Fr58723es","Fruits & Veggies","Fresh Fruits","Online",1212,0,0,0,0,1212
"2941","Ba96699ts","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,1254,1254
"2942","Ba7683ns","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,800,800
"2943","Be38019ks","Fruits & Veggies","Organic Vegetables","Online",2462,0,0,0,0,2462
"2944","Be1063ks","Bakery","Biscuits","Online",0,0,0,0,506,506
"2945","Fo88612ur","Bakery","Breads & Buns","Online",0,0,0,910,1495,2405
"2946","Oi5724es","Beverages","Health Drinks","Instore",0,745,0,0,0,745
"2947","Ba31749ns","Beverages","Soft Drinks","Online",0,2498,0,0,0,2498
"2948","Ba74485es","Food Grains","Atta & Flour","Online",0,1580,0,0,1261,2841
"2949","Eg30674en","Oil & Masala","Spices","Instore",965,0,0,0,0,965
"2950","Fo62398es","Bakery","Breads & Buns","Online",0,2086,0,0,0,2086
"2951","Fr43313ts","Bakery","Cakes","Online",0,0,0,2499,0,2499
